video_id,category,subcategory,watched_on,channel,duration
RN_ADzHQN94,Education,finance_market,2024-06-17T21:03:24.973Z,Yatırım 101,0.5652777777777778
7nM88U1mvNE,Comedy,other,2024-06-17T12:51:11.688Z,Content Machine,0.015277777777777777
E0i2Rm3zuWs,Education,finance_market,2024-06-17T12:51:04.512Z,Yatırım 101,0.0022222222222222222
Ji5sked78Ac,Education,finance_market,2024-06-16T09:05:22.236Z,Yatırım 101,0.002777777777777778
jiRzQoFcIIA,Music,other,2024-06-15T21:42:02.514Z,Sezen Aksu,0.07222222222222222
Eg6gKLXA30U,Music,other,2024-06-15T21:36:10.039Z,Sezen Aksu,0.07222222222222222
kXBunIe_PSw,Music,other,2024-06-15T21:36:08.107Z,SilaVEVO,0.08333333333333333
mV-jGj9F7Sc,Music,other,2024-06-15T21:32:24.321Z,MEYPOM,0.06527777777777778
INBFgDVUUj0,Music,other,2020-05-24T06:06:20.139Z,netd müzik,0.0763888888888889
mp_Dr9HYGxc,Music,other,2024-06-15T21:27:00.270Z,Ebru Gündeş Fan Club,0.0725
fzg5Ry9iFj4,Music,other,2024-06-15T21:19:47.636Z,SexyLadyDeluxe,0.11472222222222223
MoxHg_2HaU4,Music,other,2024-06-15T21:15:04.394Z,Avrupa Müzik,0.08361111111111111
LlFLkozSPls,Music,other,2024-06-15T21:09:43.845Z,Poll Production,0.07194444444444445
NntT0-dxI4Q,People & Blogs,other_people_blogs,2024-06-15T21:03:15.242Z,idobay müzik,0.09944444444444445
VNZuTrvXfPE,Music,other,2024-06-15T21:01:29.047Z,netd müzik,0.08222222222222222
Fed2MoNZNyw,Music,other,2020-09-29T18:26:04.559Z,MuzikPlay,0.08666666666666667
auGuKPkg-NE,Music,other,2024-06-15T20:53:04.650Z,MuzikPlay,0.0763888888888889
IGnz9OsWB-0,Music,other,2024-06-15T20:49:22.913Z,Noor889,0.09638888888888889
MGk4WcgiRZc,Education,finance_market,2024-06-15T14:47:14.544Z,Yatırım 101,0.33
0g5uddfYYC8,Sports,other,2024-06-15T05:53:04.563Z,TRT SPOR,0.14583333333333334
Dt9_siP4Mrk,Education,finance_market,2024-06-14T16:02:30.832Z,Yatırım 101,0.19694444444444445
TwtjzPZj2XY,Gaming,streaming,2024-06-14T12:30:08.091Z,PewDiePie,0.49166666666666664
9HSSWf6_ONw,Education,other_education,2024-06-14T01:29:05.798Z,Eyüp B. Matematik Geometri,0.0008333333333333334
xaPNR-_Cfn0,Music,other,2024-06-13T09:12:24.631Z,ChappellRoanVEVO,0.058888888888888886
uaQ-swEU1cs,Howto & Style,other,2024-06-12T23:23:35.031Z,Bonobos,0.011944444444444445
HTOOJA268jc,Education,finance_market,2024-06-12T21:14:13.330Z,Yatırım 101,0.26361111111111113
pctBhqSmlfw,Education,finance_market,2024-06-12T21:13:52.381Z,Yatırım 101,0.3333333333333333
r793mhWSTHM,People & Blogs,tech_reviews,2024-06-12T20:22:04.451Z,Thermopolis Independent Record,0.16805555555555557
eUIHWaKRfLI,Education,finance_market,2024-06-12T18:29:51.113Z,Yatırım 101,0.19305555555555556
E9sngJmXijQ,Music,other,2024-06-12T11:43:08.638Z,Chappell Roan - Topic,0.06194444444444445
imHkz5nD6gs,Music,other,2024-06-12T11:43:05.402Z,ChappellRoanVEVO,0.06583333333333333
ePsqyPMIg6I,Music,other,2024-06-12T08:23:13.221Z,Chappell Roan,0.06472222222222222
bnVUHWCynig,Music,other,2024-06-11T19:13:48.011Z,BeyoncéVEVO,0.0625
FOeYQqD555E,Education,exam_prep,2024-06-11T18:54:07.231Z,Mert Hoca,0.5066666666666667
o_grW0rxrqM,Entertainment,other_entertainment,2024-06-11T18:23:11.714Z,Tarihe Geçsin,0.15555555555555556
XboGEauR5MI,Education,finance_market,2024-06-11T00:00:12.641Z,Yatırım 101,0.3327777777777778
ZAn3JdtSrnY,Music,other,2024-06-10T23:04:24.020Z,Alvvays,0.05416666666666667
gWjr_r5vJzA,Music,other,2024-06-10T22:36:26.117Z,MaggieRogersVEVO,0.06111111111111111
Us3rfFg2JXI,Music,other,2024-06-10T22:25:26.395Z,ShaniaTwainVEVO,0.057777777777777775
4Qi8WjLEJsc,Education,finance_market,2024-06-10T10:07:17.682Z,Yatırım 101,0.0030555555555555557
BK30r_SIZ-g,Music,other,2024-06-09T19:35:01.822Z,fionaappleVEVO,0.06111111111111111
AevIGrk8iLU,Music,other,2024-06-09T18:59:38.425Z,Ethel Cain,0.10166666666666667
9pgAwopPPfs,Education,finance_market,2024-06-09T15:16:38.197Z,Yatırım 101,0.4363888888888889
YoAVquMty1I,Gaming,other_gaming,2024-06-09T14:07:26.539Z,Paryss Bryanne,0.0038888888888888888
FKgHGjalFbI,People & Blogs,other_people_blogs,2024-06-09T13:56:59.655Z,Proedits¹⁹⁰⁵-⁴¹¹,0.005555555555555556
z4OC3pYuOUw,Music,other,2024-06-09T13:10:02.454Z,Dusty Douglas,0.002777777777777778
mNZZAryvdjQ,Music,other,2024-06-09T09:54:03.532Z,Sleep Token,0.08722222222222223
MQDfYLLDobg,Education,finance_market,2024-06-08T17:38:40.606Z,Yatırım 101,0.19805555555555557
ojEAX6Vs5IU,Education,other_education,2024-06-08T13:29:19.566Z,Yatırım 101,0.042222222222222223
wv2TIROlHQ8,Education,other_education,2024-06-08T13:28:27.249Z,Yatırım 101,0.029166666666666667
A8m53-xsnAg,Education,other_education,2023-09-13T11:30:12.333Z,Yatırım 101,0.020833333333333332
vbzawOQppqU,Education,finance_market,2024-06-08T13:10:46.762Z,Yatırım 101,0.34694444444444444
WyTiv0mfg5M,Gaming,minecraft,2024-06-08T11:35:20.681Z,Adal,0.3358333333333333
wNdaIZpjpdw,Music,other,2024-06-07T22:33:19.451Z,Remo Inc.,0.04805555555555555
nsO9X0WSqCk,Gaming,other_gaming,2024-06-07T22:21:28.307Z,Saniye,0.016666666666666666
GE-A3jTanOI,People & Blogs,other_people_blogs,2024-06-07T22:21:27.082Z,DARK,0.009722222222222222
7nxqbj09jUw,Gaming,other_gaming,2024-06-07T22:21:24.104Z,meloGames,0.006388888888888889
2WpwDlLEGBI,People & Blogs,other_people_blogs,2024-06-07T22:21:22.725Z,mango,0.002777777777777778
59PpdQXz7o8,People & Blogs,other_people_blogs,2024-06-07T22:21:18.279Z,Gerbert's Void,0.14555555555555555
DCwICZZfGqw,Gaming,strategy,2024-06-05T22:02:31.773Z,Bokoen1,0.17027777777777778
nZ5m-WZ8jBI,Sports,other,2024-06-04T17:07:52.608Z,beIN SPORTS Türkiye,0.21027777777777779
oqoL0LYSzWA,People & Blogs,other_people_blogs,2024-06-04T14:30:41.415Z,Penny K,1.113888888888889
dfpz1R1bSUc,People & Blogs,other_people_blogs,2024-03-29T19:55:15.448Z,Childish Wanino,0.0016666666666666668
VntJsjsgqY0,Education,finance_market,2024-06-04T09:17:31.786Z,Yatırım 101,0.0016666666666666668
7HV_Rv858YM,Music,other,2024-04-02T23:13:43.559Z,BeyoncéVEVO,0.06972222222222223
6khdx6Zx4Fw,Education,financial_education,2023-09-18T11:32:08.323Z,Yatırım 101,0.04583333333333333
-E_RSlPi5r8,Education,finance_market,2024-06-03T10:31:02.519Z,Yatırım 101,0.3275
0gKiVSmMKfs,Education,finance_market,2024-06-03T10:22:26.840Z,Yatırım 101,0.21972222222222224
uZ0pskhhZ2c,Education,finance_market,2024-06-03T10:10:52.339Z,Yatırım 101,0.3586111111111111
J2QwLhHcfW0,People & Blogs,other_people_blogs,2024-06-03T10:08:52.381Z,Ghost with the most,0.058888888888888886
tu8-f7UY6Jo,Education,exam_prep,2024-06-02T07:39:20.880Z,Eyüp B. Matematik Geometri,0.3811111111111111
G25O5zxqfOQ,Gaming,minecraft,2024-06-01T17:33:53.543Z,YourSixGaming,0.023333333333333334
Ecthle7ZYLg,Education,finance_market,2024-05-31T00:14:48.390Z,FIN[SYS],0.8105555555555556
E3htgdIwTos,Education,finance_market,2024-05-31T00:09:16.843Z,Yatırım 101,0.16833333333333333
RoBA4m9TZsQ,Education,finance_market,2024-05-31T00:08:48.274Z,Yatırım 101,0.11361111111111111
Cptp3h7cy14,Education,finance_market,2024-05-31T00:08:31.570Z,Yatırım 101,0.0022222222222222222
iMMUAd66vxo,Music,other,2024-05-26T19:05:52.217Z,Taylor Swift,0.05611111111111111
NXk9y2lpOPc,Education,finance_market,2024-05-29T11:28:22.071Z,Yatırım 101,0.2916666666666667
XQvVrHHR8Ck,Gaming,strategy,2024-05-29T11:16:24.810Z,Bokoen1,0.1897222222222222
YvnUsgiP_pM,Education,finance_market,2024-05-29T09:41:38.372Z,FIN[SYS],0.9188888888888889
xJGWOTzeVFA,Sports,other,2024-05-28T10:53:39.413Z,beIN SPORTS Türkiye,0.32944444444444443
B1sUQSpYMVA,People & Blogs,other_people_blogs,2024-05-28T09:19:51.949Z,Cem Işık,4.043055555555555
1ONRkmZK27I,Education,finance_market,2024-05-26T21:40:07.438Z,Yatırım 101,0.5136111111111111
21h4B2WcVAo,Music,other,2023-01-08T20:41:59.123Z,Shahane2009,0.035833333333333335
gNndU331XZo,People & Blogs,personal_vlogs,2024-05-25T20:33:27.545Z,Meme Clips,0.013333333333333334
6HIA7ouBfGY,Music,other,2024-05-25T15:23:15.669Z,Taylor Swift,0.03833333333333333
iwVJP4BLBSs,Entertainment,other_entertainment,2024-05-23T21:55:19.411Z,atv,0.15361111111111111
ghUSi18TyUA,Music,other,2024-05-23T18:01:37.524Z,Beyoğlu Metropol,0.03944444444444444
gOtOWeD9YJk,Music,other,2024-05-21T11:44:27.115Z,Taylor Swift,0.060833333333333336
SS19Q-_saCc,Education,programming,2024-05-22T04:17:06.773Z,The Coding Sloth,0.18
lAWJvI7PLRU,Music,other,2021-08-01T22:02:01.896Z,Utku Aktaş,0.15777777777777777
9V2eEAKsO6Q,Gaming,other_gaming,2024-05-21T21:56:51.952Z,Zeiron,1.0286111111111111
Ly0ZRBnEZA4,Education,finance_market,2023-09-12T16:17:27.754Z,Yatırım 101,0.16777777777777778
u9VNiBVKloc,Education,finance_market,2024-05-20T20:00:04.187Z,FIN[SYS],1.0866666666666667
TI_GpVOAxwA,Education,finance_market,2024-05-20T19:59:55.593Z,Yatırım 101,0.01361111111111111
LfAKLGt4mzA,Education,finance_market,2024-05-20T19:57:58.060Z,Yatırım 101,0.010833333333333334
sG1-qHJZAJE,Education,finance_market,2024-05-20T06:24:08.765Z,Yatırım 101,0.3638888888888889
S6NVbbTZI7w,Film & Animation,other,2024-05-19T18:11:17.720Z,Elon Musket,0.0725
1bEj2mJygoY,Gaming,strategy,2024-05-16T23:31:02.217Z,Bokoen1,0.17444444444444446
FcW-xsx4bpc,Education,finance_market,2024-05-16T23:19:20.817Z,Yatırım 101,0.2902777777777778
wwKkeJn_PXQ,Education,finance_market,2024-05-16T23:02:30.021Z,Yatırım 101,0.25305555555555553
Do7Ubnhb-fU,Music,other,2024-05-14T06:44:17.846Z,Polyphia - Topic,0.05722222222222222
mQxWYy1JaqU,Music,other,2024-05-14T06:39:38.962Z,Slipknot - Topic,0.0775
Loa_OSFotDQ,Music,other,2023-10-04T12:39:20.046Z,Sleep Token - Topic,0.059722222222222225
nD-42ZgyLNI,Music,other,2024-05-14T05:36:14.781Z,Stone Sour - Topic,0.06388888888888888
THO9ycDW8tA,Music,other,2024-05-14T05:33:03.801Z,Metallica - Topic,0.05333333333333334
B2lmOei7qfk,Music,other,2024-05-14T05:28:50.474Z,Slipknot - Topic,0.07027777777777777
qdd2GZ0DVgc,Science & Technology,other,2024-05-13T17:55:41.993Z,CNET,0.04083333333333333
DQacCB9tDaw,Science & Technology,other,2024-05-13T17:22:27.735Z,OpenAI,0.43694444444444447
wbgbBB98S1c,Comedy,other,2024-05-13T14:45:25.801Z,batesmotelpro,0.021666666666666667
PWfC6i-EyQ0,Science & Technology,other,2024-05-13T14:43:25.057Z,Pivottex Makina,0.015555555555555555
uzS3WG6__G4,People & Blogs,other_people_blogs,2024-05-12T16:52:22.085Z,Blonded,0.05138888888888889
dB9sxvVvw7I,Gaming,strategy,2024-05-12T15:46:35.958Z,Bokoen1,0.20222222222222222
mHr5HAQtrmU,Entertainment,other_entertainment,2024-05-12T15:05:08.747Z,Porçay,0.25333333333333335
DZ1MF9cPBjY,Entertainment,other_entertainment,2024-05-12T14:54:10.072Z,Porçay,0.18
RxPj7DfsRVw,Entertainment,other_entertainment,2024-05-12T14:49:07.029Z,Porçay,0.1725
SUs3UkHGhA0,Education,finance_market,2024-05-12T14:30:15.527Z,Yatırım 101,0.2927777777777778
tiZA2Z-_KYA,Education,finance_market,2024-05-12T14:14:06.289Z,Yatırım 101,0.4738888888888889
i8_w_m6HLJ0,Music,other,2024-05-12T14:03:22.143Z,Taylor Swift,0.06194444444444445
RFktR04spLk,Gaming,strategy,2024-05-10T17:10:15.235Z,Taureor,0.7816666666666666
BugQ86urfc8,Sports,other,2024-05-10T12:37:21.073Z,Sen Sarıyla Kırmızı,0.1386111111111111
7NK5Uh06quw,Sports,other,2024-05-10T12:37:14.539Z,Cüneyt Berk,0.02666666666666667
xBIA99uy0V4,Sports,other,2024-05-10T12:34:50.417Z,Cüneyt Berk,0.04833333333333333
GZmlcGQ4OrY,Education,finance_market,2024-05-10T12:05:37.944Z,Yatırım 101,0.14472222222222222
rFqAxnYGtRo,Music,other,2024-05-08T11:24:12.774Z,SUMERIAN,0.04888888888888889
a4q9_hHvwco,Education,finance_market,2024-04-08T18:12:45.587Z,Yatırım 101,0.325
SPfBmJrXMgA,Education,finance_market,2024-05-07T17:44:15.485Z,Yatırım 101,0.5197222222222222
cc3G1UloZRg,Music,other,2024-05-07T14:23:56.204Z,İsme Özel Doğum Günü Şarkıları,0.03777777777777778
sAy2FfAjefU,Travel & Events,other,2024-01-09T13:19:58.464Z,Adamross Williams,0.11277777777777778
TiDdGovNcYE,Education,other_education,2024-05-06T23:17:59.089Z,Drumeo,0.06583333333333333
OHeBwd_lbKE,Education,exam_prep,2022-12-13T17:29:30.235Z,Code Plus,0.27361111111111114
BQUspJH_UU4,Entertainment,reactions,2024-05-06T17:19:48.477Z,Rykerroad,0.1675
rvssXYq68gU,Science & Technology,other,2024-05-06T14:21:16.840Z,SamCambetis,0.10083333333333333
hl1tYpuLEQo,Education,other_education,2024-05-06T14:10:38.615Z,Barış Aslan,0.15583333333333332
TW8tCVRLDdE,People & Blogs,other_people_blogs,2024-05-06T14:10:10.059Z,Captain America,0.012222222222222223
_MRma62McNw,Education,finance_market,2024-05-06T12:50:51.182Z,FIN[SYS],0.06388888888888888
5Ugxxs4pQnY,Music,other,2024-05-06T12:49:15.373Z,MaggieRogersVEVO,0.05694444444444444
HwtEBQiuX-c,Music,other,2024-03-19T09:48:35.764Z,Beabadoobee,0.049444444444444444
NdAOUSZLtuY,Music,other,2024-05-04T23:38:41.995Z,SleepTokenVEVO,0.07388888888888889
WvmUZGS92c0,Music,other,2024-05-04T23:38:32.273Z,SleepTokenVEVO,0.06777777777777778
c1GpJC__53c,Entertainment,other_entertainment,2024-04-11T23:05:33.898Z,Chris Cowley,0.050555555555555555
6wFU_ggKndA,Gaming,strategy,2024-05-04T17:38:01.092Z,iSorrowproductions,0.28444444444444444
FVqsmzTfx-A,Education,finance_market,2024-05-03T15:12:24.069Z,Yatırım 101,0.2813888888888889
cZz1oamNbng,Gaming,other_gaming,2024-04-24T11:13:32.746Z,Napalm Nugget,0.006111111111111111
b1oND6oL2ao,People & Blogs,other_people_blogs,2024-05-01T18:46:29.388Z,Geuris,0.0325
OOYlWF6V8t8,Music,other,2024-05-04T13:10:52.267Z,Taylor Swift,0.07194444444444445
I3dSg-vwRpU,Film & Animation,other,2024-05-03T17:35:51.008Z,svmblz,0.034166666666666665
zydA96MNs5Y,Education,other_education,2024-05-03T22:15:12.838Z,Alfa Akademi,0.10583333333333333
hkTHnDe8g5g,Education,other_education,2024-05-03T22:14:56.938Z,Muhammet Cumanoglu 2,0.015277777777777777
hlL4jzWaod4,Education,finance_market,2024-05-03T22:14:48.033Z,SenizSu Unal,0.26944444444444443
g18IyIESr4A,Education,other_education,2024-05-03T22:13:30.446Z,Harikasın,0.09583333333333334
711yVDwAYY8,Education,finance_market,2024-05-03T22:10:40.224Z,FIN[SYS],0.9925
VcBYqfeOdgo,Education,finance_market,2024-05-03T22:08:46.550Z,FIN[SYS],0.04555555555555556
kPpvzOhNbaw,Education,other_education,2024-05-03T17:34:24.342Z,Neuro Lifestyle,0.09166666666666666
dIKGy2QX-4w,Music,other,2024-05-03T15:14:45.688Z,Nik Nocturnal Twitch Clips,0.1363888888888889
2w_cCJjnplc,Music,other,2024-04-26T14:05:37.109Z,Heijan Official,0.051944444444444446
yyLaO1IZaFo,People & Blogs,other_people_blogs,2024-05-01T20:10:22.053Z,Jang Hayden live,0.19916666666666666
c5gLwI3127I,Film & Animation,other,2024-05-01T20:10:01.394Z,akittu,0.005
iJu4C-rS7NU,Education,exam_prep,2024-05-01T18:46:24.310Z,MEME Culture,0.036944444444444446
-hytD6rTmXc,People & Blogs,other_people_blogs,2024-05-01T18:46:15.772Z,Nats Audio,0.023333333333333334
x-V6UA_J4rc,Entertainment,other_entertainment,2024-05-01T18:46:10.213Z,MindOfRui,0.006666666666666667
ID9s2tDz-NM,Education,finance_market,2024-04-30T13:10:52.642Z,Yatırım 101,0.4338888888888889
IWR1AseJy6g,Music,other,2024-04-29T22:07:56.076Z,puppetmaster,0.01361111111111111
AoTGp_jimhA,People & Blogs,other_people_blogs,2024-04-29T15:55:44.550Z,BUders Boğaziçiliden Özel Ders,0.2861111111111111
9uZbIMWKcVc,People & Blogs,other_people_blogs,2024-04-29T15:47:25.366Z,BUders Boğaziçiliden Özel Ders,0.7055555555555556
LHsPJ2bQX1U,Education,other_education,2024-04-29T14:56:39.256Z,Kimberly Brehm,0.305
DJ7DoGoU9E0,People & Blogs,other_people_blogs,2024-03-11T14:31:51.344Z,BUders Boğaziçiliden Özel Ders,0.2683333333333333
-z3hEh5HwRg,People & Blogs,other_people_blogs,2024-04-29T14:55:38.364Z,BUders Boğaziçiliden Özel Ders,0.4822222222222222
Ew1LUaijCjU,Education,exam_prep,2024-04-28T22:39:27.284Z,İnce İşler,0.33416666666666667
4Wrkjn3aQaA,Gaming,strategy,2024-04-28T18:19:19.473Z,Bokoen1,0.23055555555555557
riQ0k6hfR94,Gaming,strategy,2024-04-28T16:39:01.321Z,TommyKay,0.33055555555555555
gtVEfKxJTd0,Music,other,2024-04-28T16:32:39.196Z,Nik Nocturnal,0.10138888888888889
Lj8MtomH4Ew,Education,finance_market,2024-04-28T16:31:46.543Z,FIN[SYS],0.02666666666666667
u95-2ygPQJM,Gaming,other_gaming,2024-04-27T13:44:24.519Z,KesitlerAlındıMı,0.002777777777777778
KDV_-rXGy7A,Music,other,2024-04-26T14:08:42.821Z,Eva Records,0.051944444444444446
GWYgLCYF7ww,Entertainment,reactions,2024-04-26T10:30:09.927Z,Rykerroad,0.17305555555555555
Jq4NhAnnD0Q,Music,other,2024-04-25T22:56:00.213Z,BMTHOfficialVEVO,0.06805555555555555
t0VPovT9un4,Music,other,2024-01-13T12:02:51.604Z,Nik Nocturnal,0.15944444444444444
44Kc11z9k9E,Entertainment,other_entertainment,2024-04-25T11:46:06.507Z,Edit Tayfaya Hizmet,0.003611111111111111
EF8bRyF_wMA,Entertainment,other_entertainment,2024-04-24T18:39:44.013Z,ThaKidOnThaCorna,0.0019444444444444444
1kWyWwnJpzs,People & Blogs,other_people_blogs,2024-04-23T12:28:37.127Z,YEDEK YEDEK,0.05361111111111111
HH90Yl3AjAE,People & Blogs,other_people_blogs,2024-04-22T18:53:07.529Z,Shidibosd,0.0038888888888888888
KUrOiMhSvns,Entertainment,reactions,2024-04-22T18:46:22.543Z,Rykerroad,0.26722222222222225
qJTYqEcWXO8,People & Blogs,other_people_blogs,2024-04-20T14:45:46.098Z,kar tanesi 🥰08,0.003611111111111111
Hi5gMARzOBA,Education,financial_education,2024-04-19T14:48:08.760Z,Açıköğretim Sistemi - Anadolu Üniversitesi,0.1825
y86r8LrNcQQ,Gaming,streaming,2024-04-19T20:23:49.214Z,BotezLive,0.0044444444444444444
tP1ixyHQwKo,Education,other_education,2024-04-19T14:47:39.985Z,Mevzu Muhasebe,0.3883333333333333
DBCGuu7pLmQ,People & Blogs,other_people_blogs,2023-10-02T04:29:38.864Z,Kids & Pets ,0.03861111111111111
S280Pqq3T_w,People & Blogs,other_people_blogs,2023-12-02T10:32:19.182Z,Gaming Sound FX,0.005555555555555556
mDWpw0NKH1g,Music,other,2024-04-16T19:21:41.352Z,FutureDrive,1.416111111111111
JSin3tvcla8,Gaming,other_gaming,2024-04-16T14:39:13.660Z,Joypads for Goalposts,0.012222222222222223
6JaJfND2jYk,Music,other,2023-05-18T20:54:10.457Z,Ahdy Khairat,0.16694444444444445
OIB4-zKAo78,Comedy,other,2024-04-16T11:20:07.687Z,Shidbost 2,0.0025
zOsDtUhV1RA,Comedy,other,2024-04-16T11:19:23.935Z,Özkan,0.024444444444444446
HqU1Dw6aHDE,Gaming,streaming,2024-04-16T10:53:05.393Z,Bokoen1,0.19194444444444445
jUHM6_tDafQ,Education,finance_market,2024-04-16T10:48:23.218Z,Evrim Ağacı,0.3277777777777778
SXbKgQYj3Ro,People & Blogs,other_people_blogs,2024-04-16T10:18:12.421Z,MMAGodzShorts,0.003611111111111111
dZqpol8Yrq8,Music,other,2024-04-15T21:37:15.721Z,NirvanaVEVO,0.043611111111111114
pMFv6liWK4M,Education,exam_prep,2024-04-15T16:21:35.122Z,Khan Academy,0.3913888888888889
QnF9kmdWf8Q,Gaming,strategy,2024-04-15T16:20:27.749Z,TommyKay,0.3958333333333333
IdrVnC5VvYQ,Gaming,other_gaming,2024-04-15T16:08:14.223Z,Deniz Yücel,0.005833333333333334
1XlT3Y2oyAU,Education,exam_prep,2024-04-15T16:07:21.029Z,Dr.Gajendra Purohit,0.3477777777777778
aS4Me48wayM,People & Blogs,other_people_blogs,2024-04-15T13:51:35.728Z,Eddie Lee,0.004166666666666667
hP-6iVUyt8E,Music,other,2024-04-15T09:26:02.814Z,SleepTokenVEVO,0.06694444444444445
Bxy1hHLtyHo,Music,other,2024-04-14T19:58:56.516Z,BASICK RECORDS,0.11888888888888889
WAS2QwX4s1U,Entertainment,reactions,2024-04-14T08:47:41.583Z,Rykerroad,0.19805555555555557
KYag7MRbMoI,People & Blogs,commentary,2024-04-14T08:47:39.864Z,Sleep Token,0.07861111111111112
E_Ki0ooxYr0,Entertainment,highlights,2023-04-08T17:06:43.292Z,The Metal Kitty ,0.056666666666666664
gPRJG5e801A,Education,finance_market,2024-03-31T23:28:18.944Z,Yatırım 101,0.1663888888888889
zuVWAt3EfNw,Education,finance_market,2024-03-15T13:16:17.412Z,Yatırım 101,0.26861111111111113
0fo-uBJmIHg,Education,finance_market,2024-03-15T13:04:04.962Z,Yatırım 101,0.1938888888888889
t_rhIYjCpWo,Gaming,strategy,2024-04-13T14:52:17.951Z,Taureor,0.7180555555555556
yjopR1va3qY,People & Blogs,other_people_blogs,2023-12-31T16:13:54.648Z,foew,0.015277777777777777
dxwYQIvq4OU,Sports,other,2024-04-13T14:23:36.831Z,TDT Spor,0.006111111111111111
t6S25oKReBk,Gaming,strategy,2024-04-12T22:57:48.791Z,TommyKay,0.4386111111111111
Hus46vh6rA4,Entertainment,reactions,2024-04-12T22:00:52.016Z,Rykerroad,0.2783333333333333
MDHT7ou3UsA,Gaming,strategy,2024-04-12T13:05:10.492Z,iSorrowproductions,0.3055555555555556
Q4-coNa6nps,Music,other,2024-04-12T08:40:59.576Z,The Warning Army,0.0038888888888888888
SyNXKXu124U,Entertainment,reactions,2024-04-12T00:20:17.847Z,Rykerroad,0.2775
aLVj3z7pQiY,Entertainment,reactions,2024-04-12T00:16:55.597Z,Rykerroad,0.19805555555555557
8C1s9NeeGcc,Entertainment,reactions,2024-04-12T00:13:50.564Z,Rykerroad,0.19333333333333333
0wXuwy7ML2U,Entertainment,reactions,2024-04-12T00:11:20.509Z,Rykerroad,0.25916666666666666
mrhoshwdL74,Entertainment,reactions,2024-04-12T00:06:28.272Z,Rykerroad,0.1688888888888889
tYBGzRxoclE,Entertainment,reactions,2024-04-12T00:01:51.266Z,Rykerroad,0.19027777777777777
4lWtE9QE7w8,Entertainment,reactions,2024-04-11T23:59:15.477Z,Rykerroad,0.18861111111111112
9N6rMbbOMhg,Entertainment,reactions,2024-04-11T23:53:49.211Z,Rykerroad,0.23277777777777778
